AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,Age_of_building
4,1459,155,2.0,2.0,4,0,1,2,2,0,5,3.6,3.6,2.5,3.16,311651,155826,10388375,46
2,820,16,1.0,1.0,3,1,0,1,0,0,4,3.0,2.0,4.5,3.05,214622,24764,8254700,42
3,2434,28,4.0,2.0,6,4,1,2,2,0,5,2.1,4.5,2.1,2.9,459575,272873,14361720,29
4,1647,61,2.0,2.0,4,2,1,1,2,1,5,3.7,2.2,4.8,3.69,455952,199479,9499000,28
4,847,36,1.0,1.0,2,2,1,1,2,1,5,2.7,2.5,3.5,2.96,258932,122652,6814000,45
1,1863,132,2.0,1.0,5,4,1,2,0,2,5,3.5,2.6,3.4,3.235,467564,90496,15082700,40
0,1080,171,1.0,1.0,3,4,1,2,2,2,4,4.3,4.6,3.5,3.96,326939,63278,10546405,24
2,1292,6,2.0,1.0,4,4,0,1,1,2,5,2.6,2.9,3.3,2.93,263145,155938,9746100,22
3,1883,97,3.0,2.0,5,2,1,2,0,0,3,4.9,2.7,4.3,4.0,400675,137374,11447860,47
6,1748,76,2.0,1.0,4,2,0,2,1,1,5,4.1,3.7,3.8,3.83,342608,66618,9516880,67
4,1621,9,2.0,2.0,4,3,0,2,2,2,2,4.7,3.8,4.5,4.35,234984,151603,7580125,52
3,2061,64,3.0,2.0,5,2,1,1,2,2,4,4.6,2.3,3.7,3.55,500455,113740,11373980,26
6,1521,78,2.0,1.0,4,1,0,0,2,1,4,2.1,2.9,2.1,2.46,436632,231158,12842120,43
2,839,71,1.0,1.0,3,2,1,0,0,0,3,2.8,5.0,4.6,4.22,291256,186404,11650250,37
2,1296,170,2.0,1.0,4,0,0,1,2,0,3,3.5,3.9,4.8,4.05,306450,105342,9576550,18
2,1027,4,1.0,1.0,3,3,1,2,1,1,4,4.9,4.9,2.8,4.27,268699,74124,9265490,26
3,1921,28,3.0,2.0,5,1,0,2,0,2,4,3.7,3.4,3.4,3.49,556393,124905,11354960,30
0,855,117,1.0,1.0,3,3,1,1,1,0,2,3.5,4.4,2.9,3.38,234452,31260,7815055,50
6,1857,170,3.0,2.0,5,4,1,2,1,1,4,4.0,2.2,2.0,2.59,336220,193581,10188470,66
2,920,67,1.0,1.0,3,3,1,2,0,2,4,3.2,4.1,2.9,3.47,257919,46057,9211400,53
6,1781,109,2.0,1.0,4,3,0,0,0,1,1,4.4,4.1,3.2,3.91,491862,122966,12296550,71
1,1658,110,1.0,1.0,4,4,0,1,2,1,3,4.3,3.4,3.9,3.915,240378,115382,9615130,59
4,1611,28,2.0,2.0,4,3,1,0,1,2,4,3.4,2.7,2.1,2.67,520659,190485,12699000,58
3,1339,26,2.0,1.0,4,0,1,2,2,0,5,3.5,3.0,3.8,3.47,387965,266033,11084700,20
4,876,140,1.0,1.0,2,2,1,2,2,2,3,4.6,3.1,3.5,3.71,338150,169075,6763000,42
6,1880,149,3.0,2.0,5,3,0,0,2,1,4,4.2,3.8,3.7,3.87,572815,256259,15074080,33
4,1227,95,1.0,1.0,3,3,1,1,2,1,0,4.1,2.4,2.4,2.91,248463,94416,4969250,44
2,918,99,1.0,1.0,3,3,0,2,1,2,5,4.8,4.3,3.6,4.24,236133,148676,8745660,43
2,750,78,1.0,1.0,2,4,1,0,1,2,4,2.0,3.7,4.0,3.28,323268,114708,10428000,36
1,1631,137,1.0,1.0,4,2,0,1,2,2,3,4.8,3.0,4.9,4.39,320043,175508,10323980,55
4,782,71,1.0,1.0,2,2,0,1,2,0,2,4.7,3.4,4.2,4.11,179182,62956,4842750,60
2,1258,73,2.0,1.0,4,1,1,2,2,1,5,4.9,2.4,3.4,3.45,278873,122704,11154910,40
5,1536,5,1.0,1.0,4,1,1,2,0,1,3,3.8,3.6,3.1,3.435,420911,204078,12754890,23
4,643,167,1.0,1.0,2,3,0,0,0,1,4,2.2,4.2,3.6,3.36,266541,91014,6501000,56
0,919,111,1.0,1.0,3,2,1,2,0,1,3,3.0,3.4,4.9,4.03,290490,105633,8802735,25
4,1180,81,1.0,1.0,3,4,0,2,2,0,5,2.3,2.2,3.4,2.71,393237,75301,8366750,32
0,1167,15,1.0,1.0,3,1,0,2,2,1,5,4.7,5.0,2.9,3.86,366611,41898,10474605,21
6,1698,47,2.0,1.0,4,0,1,2,0,2,3,4.7,2.8,3.9,3.61,388845,94584,10509330,50
0,1051,38,1.0,1.0,3,1,0,2,1,0,1,2.6,4.0,3.4,3.28,291262,121359,8090620,47
2,881,79,1.0,1.0,3,1,0,2,2,0,3,4.4,3.2,4.7,4.01,253313,61144,8734920,17
4,1042,82,1.0,1.0,3,1,1,1,1,2,2,3.0,3.4,2.7,3.0,318463,82800,6369250,53
6,1954,24,3.0,2.0,5,2,0,1,0,0,2,4.7,2.3,4.9,3.68,284533,75876,9484440,52
0,919,147,1.0,1.0,3,1,0,1,2,0,5,2.6,2.2,4.7,3.57,297930,130344,9310300,57
4,1287,19,1.0,1.0,3,1,0,0,2,2,1,2.1,4.7,4.4,3.8,324126,120390,9260750,33
1,1793,90,1.0,1.0,4,4,1,1,2,2,4,5.0,2.8,3.5,3.85,382402,158235,13186280,20
3,1814,159,3.0,2.0,5,4,1,0,0,2,5,2.5,4.3,3.3,3.36,520696,341707,16271740,34
6,1889,117,3.0,2.0,5,0,0,1,2,1,1,5.0,2.9,2.2,3.22,263209,73114,7311370,55
6,1642,80,2.0,1.0,4,4,0,0,2,1,2,2.4,4.0,2.6,3.18,384571,221420,11653680,57
6,1910,28,3.0,2.0,5,1,0,0,2,0,2,2.1,4.6,3.3,3.59,522441,284968,15831550,26
2,990,11,1.0,1.0,3,4,0,1,2,1,4,2.6,3.5,4.2,3.44,197161,124138,7302250,25
3,1842,150,3.0,2.0,5,0,1,2,2,2,5,4.1,2.9,2.2,2.98,369047,238095,11904740,40
4,825,50,1.0,1.0,2,4,0,0,2,0,5,4.9,4.6,3.4,4.21,353619,120975,9305750,31
2,802,157,1.0,1.0,3,3,1,1,0,2,4,3.9,2.7,2.2,2.91,277027,121199,8657100,24
4,858,160,1.0,1.0,2,3,0,2,0,0,1,2.6,3.8,3.3,3.24,207265,140044,5601750,26
3,1499,130,2.0,1.0,4,3,1,2,2,2,3,3.3,4.3,4.3,4.0,430726,215363,9789220,38
1,1828,26,2.0,1.0,5,4,1,0,0,1,5,2.3,2.8,3.2,2.785,782091,267557,20581330,50
2,717,100,1.0,1.0,2,2,1,1,2,0,3,3.5,4.9,2.8,3.85,239481,84977,7725200,42
4,504,133,1.0,1.0,2,2,0,2,0,0,5,4.8,5.0,2.1,3.78,287779,161437,7019000,23
1,1823,11,2.0,1.0,5,4,1,1,1,0,4,2.5,5.0,3.3,3.445,388891,227971,13410030,40
3,1721,33,2.0,1.0,4,3,1,1,0,2,4,3.0,2.1,2.3,2.45,377378,254985,10199400,44
5,1734,28,1.0,1.0,4,0,0,0,2,2,4,2.4,3.9,4.0,3.495,756758,227027,18918950,63
2,787,147,1.0,1.0,2,4,1,0,1,0,5,3.9,3.8,2.2,3.35,351104,140441,11703450,46
2,1265,30,2.0,1.0,4,1,0,1,1,0,4,2.1,2.8,2.6,2.53,253115,165498,9735200,40
6,1967,142,3.0,2.0,5,0,0,1,0,2,5,2.8,4.9,2.2,3.57,368112,108268,10826810,54
2,1008,148,1.0,1.0,3,1,1,0,2,2,3,3.3,2.9,4.2,3.41,399730,38684,12894500,23
2,1120,166,1.0,1.0,3,4,1,0,1,1,5,5.0,3.5,4.3,4.19,356636,211340,13208750,48
1,1952,53,2.0,1.0,5,1,1,0,0,1,3,3.9,2.6,2.4,2.966666666666667,693887,126161,21026890,60
4,1100,199,1.0,1.0,3,1,0,2,2,0,0,3.9,3.7,5.0,4.28,179479,135969,5438750,61
0,1098,18,1.0,1.0,3,4,1,1,0,0,5,2.1,2.6,2.2,2.25,337805,63338,10556410,50
3,1470,3,2.0,1.0,4,0,0,1,2,0,4,4.0,2.9,2.7,3.15,375697,164940,9163340,33
2,970,152,1.0,1.0,3,4,1,1,1,1,3,3.0,4.4,3.3,3.65,216449,67174,7463750,35
3,1432,111,2.0,1.0,4,1,1,2,2,0,5,3.8,2.5,4.6,3.73,344687,183833,11489580,42
4,790,119,1.0,1.0,2,1,0,0,0,2,0,4.9,2.6,2.0,3.05,231895,85435,6102500,31
2,1149,52,1.0,1.0,3,1,0,0,0,2,4,2.6,3.3,2.5,2.85,398296,233484,13734350,19
2,762,154,1.0,1.0,2,0,0,1,2,2,4,2.1,4.8,3.6,3.63,204076,56297,7037100,42
2,847,6,1.0,1.0,3,2,1,1,0,2,5,4.2,3.8,2.4,3.5,223286,107177,8931450,47
6,1954,131,3.0,2.0,5,3,1,1,0,0,1,4.9,2.4,4.8,3.75,304545,101515,10151490,44
3,2232,172,4.0,2.0,6,3,1,2,2,0,5,3.3,2.1,3.6,3.06,591119,225188,14074260,26
1,1587,37,1.0,1.0,4,2,1,0,0,1,3,4.9,4.8,3.8,4.435,683649,105177,17529450,55
5,1891,100,2.0,1.0,5,2,1,0,0,2,3,3.6,4.6,4.9,4.435,575844,170620,21327550,29
3,1916,193,3.0,2.0,5,2,0,2,0,0,3,2.8,3.5,4.5,3.69,500831,95904,10655980,37
6,1622,62,2.0,1.0,4,4,1,2,2,2,4,4.1,2.2,2.3,2.71,359784,190474,10581870,34
6,1812,41,3.0,2.0,5,0,0,0,0,2,3,2.3,2.5,4.2,2.96,542691,120598,15074740,21
0,1010,121,1.0,1.0,3,4,1,2,2,1,5,3.6,3.7,3.6,3.62,304343,39270,9817500,36
5,1526,80,1.0,1.0,4,3,1,0,0,1,3,4.2,2.8,3.9,3.715,530201,194407,17673370,34
2,775,34,1.0,1.0,2,3,0,1,2,0,3,2.2,4.7,2.2,3.2,211304,105652,6603250,54
4,1239,78,1.0,1.0,3,2,1,2,0,1,0,3.1,2.4,4.7,3.53,184376,47581,5947625,29
1,1538,94,1.0,1.0,4,0,0,1,2,1,3,2.7,3.7,3.0,3.07,287791,163082,9593040,54
1,1853,142,2.0,1.0,5,3,0,0,1,2,5,3.5,3.4,2.5,3.075,759431,389978,20525170,53
6,1536,37,2.0,1.0,4,2,1,0,1,1,3,3.2,3.7,5.0,3.97,517869,220094,12946730,43
3,2241,10,4.0,2.0,6,2,1,1,0,2,5,4.2,2.7,4.5,3.87,477329,238665,12561300,42
6,1709,153,2.0,1.0,4,4,1,1,2,2,1,4.1,4.0,4.1,4.06,300949,138274,8133770,51
2,1282,137,2.0,1.0,4,4,0,0,2,0,5,2.1,4.4,4.9,3.86,471051,106366,15195200,24
4,1319,55,1.0,1.0,3,3,0,1,2,1,1,4.7,5.0,3.7,4.39,161381,109170,4746500,55
0,994,14,1.0,1.0,3,3,1,1,2,0,5,3.9,4.7,2.6,3.41,352984,83055,10381895,51
2,782,192,1.0,1.0,2,4,0,2,0,2,4,3.2,4.2,3.8,3.78,212986,88132,7344340,44
3,2235,21,4.0,2.0,6,1,0,0,2,2,5,3.8,3.6,4.2,3.9,891866,455034,18201340,32
0,650,159,1.0,1.0,2,1,1,1,2,2,5,3.9,2.7,3.7,3.56,299640,90800,9080015,36
1,1677,55,1.0,1.0,4,2,0,1,0,2,3,2.1,4.8,2.0,2.735,414067,84937,10617090,56
0,684,82,1.0,1.0,2,2,0,2,2,2,0,4.1,3.6,2.4,3.15,173885,64063,4575925,51
2,1128,41,1.0,1.0,3,4,1,1,0,1,5,4.6,4.8,3.5,4.35,303960,49026,9805150,21
3,1360,157,2.0,1.0,4,3,1,0,2,2,3,2.3,4.4,4.2,3.69,492311,214597,12623360,34
2,895,193,1.0,1.0,3,0,1,2,2,0,4,2.0,2.8,4.5,3.07,295535,38134,9533400,39
2,1227,104,2.0,1.0,4,3,1,2,1,2,4,3.7,4.9,3.0,3.97,314977,157489,10499240,45
5,1720,187,1.0,1.0,4,2,0,1,2,2,3,3.9,3.6,2.3,3.105,388983,125848,11440690,25
4,1003,42,1.0,1.0,3,1,0,1,1,2,4,4.0,3.4,4.9,4.18,282570,84771,7064250,27
3,2114,106,3.0,2.0,5,0,0,0,2,0,4,5.0,2.8,4.8,4.26,778771,406315,16929800,34
2,973,155,1.0,1.0,3,1,1,1,2,2,3,2.7,3.8,3.3,3.32,245263,143775,8457350,41
6,1655,139,2.0,1.0,4,1,1,1,2,2,1,3.6,3.0,4.2,3.51,314127,174515,8725740,49
0,910,141,1.0,1.0,3,3,0,1,2,0,1,2.5,4.1,2.5,2.82,208434,45595,6513570,56
0,840,97,1.0,1.0,3,3,1,1,2,1,5,2.7,4.4,3.3,3.34,274318,34290,8572425,53
3,1835,194,3.0,2.0,5,2,0,0,2,2,5,3.9,4.9,4.4,4.4,526771,247892,15493260,29
2,1001,1,1.0,1.0,3,1,0,2,0,0,4,2.3,3.6,2.2,2.79,272281,77795,9724320,25
1,1646,94,1.0,1.0,4,0,1,0,0,2,5,3.8,2.8,4.3,3.75,800245,389863,20519100,25
2,907,38,1.0,1.0,3,1,0,2,1,0,4,4.5,4.9,4.4,4.63,286305,107364,8947040,41
0,809,171,1.0,1.0,3,4,1,2,1,2,4,2.5,3.6,4.3,3.62,361745,108524,9043635,26
2,1278,99,2.0,1.0,4,3,0,0,0,0,4,2.1,2.1,3.7,2.58,394127,145973,14597300,39
2,1051,66,1.0,1.0,3,3,0,2,2,0,4,3.9,2.0,3.4,2.99,251373,55861,9310120,36
0,1054,59,1.0,1.0,3,3,0,2,2,1,2,2.8,3.7,3.9,3.53,239942,15480,7740080,28
4,971,161,1.0,1.0,3,1,1,0,0,2,1,3.0,2.6,4.5,3.48,408400,142052,8878250,26
3,1956,103,3.0,2.0,5,3,0,0,0,0,5,4.4,3.0,3.3,3.54,516993,150095,16677180,45
1,1921,106,2.0,1.0,5,1,1,2,2,1,4,2.5,2.0,3.4,2.735,457635,257419,14301080,58
4,947,102,1.0,1.0,3,0,1,2,2,0,0,4.4,4.5,3.3,3.99,171240,104954,5523875,60
6,1514,67,2.0,1.0,4,3,1,2,0,1,1,2.1,2.4,4.9,3.08,285565,111053,7932350,57
4,1125,176,1.0,1.0,3,0,0,0,1,1,3,2.6,4.4,3.4,3.46,306765,193746,8072750,56
4,1394,60,2.0,2.0,4,1,1,1,0,1,2,2.7,2.7,3.1,2.86,243679,111396,6962250,58
4,1609,60,2.0,2.0,4,2,0,0,0,2,5,2.8,3.5,3.0,3.09,428241,129770,12977000,36
5,1916,166,2.0,1.0,5,4,0,1,1,0,4,4.3,2.2,3.6,3.46,342548,184449,13174940,22
2,1015,24,1.0,1.0,3,3,0,1,2,1,4,4.4,3.6,3.0,3.66,255486,92904,7742000,20
2,835,124,1.0,1.0,3,4,0,2,2,2,3,5.0,4.1,2.7,3.95,230883,83957,6996450,41
1,1617,128,1.0,1.0,4,3,0,1,0,1,5,2.8,4.2,3.1,3.27,329667,181885,11367820,49
5,1901,75,2.0,1.0,5,3,0,1,2,0,5,4.7,2.5,3.8,3.745,448049,238026,14001530,32
1,1548,81,1.0,1.0,4,4,1,0,1,2,5,4.6,3.4,5.0,4.46,557957,111591,18598580,51
1,1660,50,1.0,1.0,4,2,1,1,2,1,4,4.9,4.0,2.8,3.835,371792,174278,11618510,43
4,890,163,1.0,1.0,3,1,1,2,1,0,1,3.1,5.0,2.0,3.23,322356,120884,6715750,31
2,956,134,1.0,1.0,3,2,1,0,0,2,3,3.0,4.3,2.5,3.37,296124,130294,11844950,47
6,1841,37,3.0,2.0,5,1,1,1,0,0,4,3.5,3.8,4.3,3.88,356258,183875,11492190,65
2,1280,185,2.0,1.0,4,2,0,0,2,1,5,3.6,2.7,2.4,2.88,396308,127385,14153850,21
1,1636,66,1.0,1.0,4,2,1,2,2,1,5,3.5,2.4,3.7,3.305,498902,256193,13483830,35
3,2204,126,3.0,2.0,5,3,1,2,2,2,3,4.7,2.8,3.4,3.61,490282,208370,12257060,23
4,1203,199,1.0,1.0,3,3,1,2,0,1,0,3.2,3.3,4.6,3.79,282793,144405,6016875,26
2,1122,33,1.0,1.0,3,1,0,1,1,2,3,2.1,3.1,3.5,2.92,200395,48095,8015800,40
1,1574,78,1.0,1.0,4,4,0,1,1,0,4,2.5,2.8,2.0,2.375,363121,77026,11003670,45
3,1374,172,2.0,1.0,4,3,0,1,0,0,5,2.3,4.5,4.6,3.88,477334,233796,9741520,31
6,1746,163,2.0,1.0,4,3,1,0,1,2,1,2.9,3.5,2.9,3.17,449672,177143,13626420,51
4,1370,193,2.0,2.0,4,2,1,1,1,0,2,4.2,3.6,2.1,3.18,229005,152670,7633500,45
4,1362,27,2.0,2.0,4,0,0,1,2,0,1,2.4,3.1,2.6,2.69,252754,135194,5878000,61
1,1897,148,2.0,1.0,5,3,0,0,2,0,3,4.1,3.1,3.3,3.53,559938,394030,20738440,35
2,1020,80,1.0,1.0,3,3,0,1,2,2,4,4.2,3.8,3.4,3.8,208007,128004,8000250,46
2,897,79,1.0,1.0,3,1,1,1,0,1,5,2.2,2.2,5.0,3.04,249117,44485,8897050,52
0,1023,198,1.0,1.0,3,2,0,0,0,0,2,3.5,3.7,2.7,3.14,484596,181723,12114895,31
4,1344,100,2.0,2.0,4,4,1,2,2,2,5,4.4,4.7,4.9,4.69,289579,224190,9341250,53
1,1689,96,1.0,1.0,4,1,1,0,2,0,4,3.3,3.7,4.9,4.04,574409,307719,20514620,45
6,1764,28,2.0,1.0,4,1,0,0,0,1,5,4.5,2.5,3.4,3.27,440633,279067,14687760,71
3,1820,84,3.0,2.0,5,3,1,1,0,2,4,3.6,2.5,2.4,2.79,388329,221902,11095100,21
2,987,39,1.0,1.0,3,3,1,1,0,0,5,3.6,4.1,2.7,3.53,340691,106466,10646600,19
5,1688,171,1.0,1.0,4,4,1,1,2,1,5,4.6,3.9,4.0,4.155,321820,141601,12872810,25
1,1908,164,2.0,1.0,5,1,0,1,0,1,3,2.0,3.5,4.7,3.455,339193,181711,12114050,36
2,1078,54,1.0,1.0,3,1,1,1,2,2,4,3.2,2.8,4.9,3.55,243057,140225,9348350,53
4,1637,100,2.0,2.0,4,0,1,1,1,2,5,4.0,4.8,2.6,3.68,432745,169335,9407500,58
0,1019,87,1.0,1.0,3,0,1,1,2,2,3,2.6,3.5,4.9,3.93,322694,125492,8963715,37
2,1198,7,1.0,1.0,3,4,1,0,1,1,4,2.0,3.1,3.4,2.86,355402,92141,13163050,42
2,1002,45,1.0,1.0,3,3,1,0,2,0,3,5.0,2.5,3.8,3.64,404950,88583,12654700,41
4,1088,176,1.0,1.0,3,2,0,0,1,0,2,2.4,4.2,5.0,3.98,279923,118755,8482500,51
1,1703,101,1.0,1.0,4,3,1,0,0,0,5,4.5,3.6,3.9,4.035,650685,230888,20989850,54
2,946,190,1.0,1.0,3,0,1,1,2,2,3,3.9,3.2,3.6,3.53,231722,33103,8275800,29
6,1983,6,3.0,2.0,5,4,0,0,1,2,0,4.8,3.8,3.4,3.93,438606,186075,13291100,56
4,1112,190,1.0,1.0,3,0,0,0,2,2,5,5.0,4.2,3.0,3.96,407058,178709,9928250,62
0,700,134,1.0,1.0,2,2,1,1,2,2,3,3.3,4.7,2.9,3.38,273943,76095,7609525,29
1,1956,133,2.0,1.0,5,3,1,2,0,1,4,3.7,4.7,4.7,4.35,394631,182137,15178120,18
3,1666,175,2.0,1.0,4,1,0,2,2,2,4,2.7,2.9,4.3,3.4,353677,171786,10105060,43
6,1959,73,3.0,2.0,5,4,0,1,0,2,5,5.0,2.8,3.4,3.53,388561,184055,10225280,69
2,1276,92,2.0,1.0,4,4,1,2,2,1,4,3.0,4.4,4.2,3.92,340209,92784,10309370,30
2,1079,171,1.0,1.0,3,4,1,1,1,2,3,4.2,3.5,2.2,3.32,211580,126948,8463200,34
3,2357,151,4.0,2.0,6,4,1,2,0,0,3,3.4,2.3,2.6,2.75,399003,193066,12871060,40
1,1988,134,2.0,1.0,5,2,0,2,2,0,4,2.9,4.2,2.8,3.185,472793,177297,14774770,35
4,1257,35,1.0,1.0,3,4,1,2,0,2,3,4.9,3.7,4.5,4.38,359574,155270,8172125,39
6,1827,182,3.0,2.0,5,1,0,0,1,2,3,2.6,3.0,3.7,3.11,592747,296374,14818680,47
5,1661,51,1.0,1.0,4,3,1,0,2,2,5,2.2,4.5,2.2,2.775,777136,224960,20450950,30
4,939,35,1.0,1.0,3,2,0,0,1,2,5,4.7,2.8,3.8,3.77,338513,192129,9149000,43
6,1607,45,2.0,1.0,4,1,1,0,2,1,0,3.4,2.6,3.9,3.19,374971,149988,12499040,21
3,1829,50,3.0,2.0,5,1,0,2,0,2,3,4.9,2.8,4.6,4.15,441738,226006,10272980,45
2,806,11,1.0,1.0,3,2,0,1,2,0,5,3.9,4.6,3.6,4.09,241819,86364,8636400,29
2,784,162,1.0,1.0,2,1,0,1,0,2,4,4.1,2.6,2.0,2.87,209997,44999,7499900,40
6,1540,36,2.0,1.0,4,4,1,0,0,0,0,3.4,2.4,4.0,3.13,480611,113829,12647660,38
1,1794,62,1.0,1.0,4,1,0,0,2,2,5,5.0,4.3,2.9,3.985,729338,104191,20838230,25
3,1875,22,3.0,2.0,5,4,0,1,0,2,3,2.7,4.6,2.1,3.03,279874,158595,9329120,21
3,1494,35,2.0,1.0,4,4,0,1,2,0,4,2.6,2.6,4.2,3.24,282731,82083,9120360,23
5,1921,134,2.0,1.0,5,2,1,0,2,2,3,3.3,3.4,5.0,4.09,694678,126305,21050860,44
0,603,188,1.0,1.0,2,2,0,1,2,0,2,4.6,4.5,3.9,4.23,197931,61853,6185335,24
3,1479,192,2.0,1.0,4,4,0,2,0,2,3,2.8,4.1,4.1,3.71,319235,134415,8400920,41
1,1574,128,1.0,1.0,4,4,0,1,2,0,5,2.0,3.4,3.5,2.95,320110,189695,11855940,47
2,730,4,1.0,1.0,2,0,1,2,1,2,5,4.8,3.6,4.4,4.2,242260,89726,8972600,36
3,2450,197,4.0,2.0,6,3,0,1,2,0,5,3.4,2.8,3.0,3.06,562797,137573,12506600,45
3,1379,83,2.0,1.0,4,0,0,2,2,0,5,4.4,5.0,4.7,4.7,439020,122517,10209760,35
5,1621,101,1.0,1.0,4,0,0,2,0,2,5,3.4,3.4,3.0,3.22,412785,167694,12899530,61
4,617,74,1.0,1.0,2,4,0,2,2,1,0,2.1,3.8,5.0,3.77,118866,47051,2476375,41
4,508,115,1.0,1.0,2,2,1,1,2,0,2,4.3,3.4,4.3,4.03,249876,62469,5679000,30
4,1485,120,2.0,2.0,4,0,1,1,1,1,4,2.0,3.0,4.8,3.42,360923,104267,8020500,48
4,804,46,1.0,1.0,2,3,0,0,2,1,5,3.1,2.5,4.4,3.44,293869,75566,8396250,22
2,917,147,1.0,1.0,3,4,0,1,1,1,4,4.6,5.0,3.2,4.34,199097,78217,7110600,26
1,1729,80,1.0,1.0,4,1,0,2,2,0,5,2.0,4.3,2.2,2.655,382289,99112,14158860,51
2,1102,89,1.0,1.0,3,3,1,0,2,0,5,2.7,3.6,2.0,2.85,449839,246686,14510950,45
6,1826,67,3.0,2.0,5,1,1,0,2,2,4,3.0,4.7,2.9,3.74,647223,215741,16595470,51
6,1864,46,3.0,2.0,5,3,1,0,2,0,3,2.7,2.0,3.1,2.51,636543,206876,15913570,67
6,1776,196,2.0,1.0,4,4,0,2,0,2,5,3.0,4.9,3.1,3.89,333552,177200,10423510,69
2,1091,184,1.0,1.0,3,0,0,0,1,1,5,2.9,4.5,2.9,3.54,317265,164978,12690600,23
0,712,118,1.0,1.0,2,2,1,0,2,2,3,3.6,4.6,3.3,3.65,403057,137888,10606765,27
2,795,16,1.0,1.0,2,2,1,0,2,0,5,2.2,2.8,4.0,2.98,406341,209327,12313350,28
2,922,80,1.0,1.0,3,1,1,0,2,2,5,4.0,4.6,2.5,3.79,332248,53160,13289900,38
4,1473,80,2.0,2.0,4,4,1,1,2,2,3,3.6,2.0,4.1,3.32,258912,100224,8352000,25
4,1699,10,2.0,2.0,4,3,1,0,1,1,1,3.0,2.9,3.4,3.13,422679,102814,11423750,25
2,1026,5,1.0,1.0,3,1,0,2,1,0,5,3.1,4.0,3.4,3.55,293482,80961,10120070,33
1,1570,68,1.0,1.0,4,0,0,2,2,1,3,4.5,3.0,3.4,3.685,322143,96643,10738110,50
3,1479,199,2.0,1.0,4,2,0,1,0,0,3,2.3,2.9,4.3,3.28,348321,186904,8495640,39
3,2380,20,4.0,2.0,6,3,0,2,2,0,3,4.4,4.9,2.9,3.95,518324,135751,12341040,37
2,704,52,1.0,1.0,2,4,0,1,0,0,3,3.9,2.1,2.2,2.67,162460,81230,6248450,49
3,1325,139,1.0,1.0,3,3,1,1,2,2,3,4.5,4.3,2.7,3.72,322145,101730,8477500,41
6,1558,49,2.0,1.0,4,2,0,0,0,2,3,4.5,3.8,4.8,4.28,452317,87950,12564350,76
2,1133,64,1.0,1.0,3,4,1,2,0,1,3,4.1,4.3,4.4,4.27,307064,158184,9304960,21
3,1866,86,3.0,2.0,5,1,0,1,0,0,4,2.6,4.1,3.8,3.53,530289,227267,10822220,34
0,936,106,1.0,1.0,3,3,1,2,1,2,3,2.6,2.8,3.9,3.29,352492,108459,9038260,38
6,1657,187,2.0,1.0,4,3,0,0,0,1,0,3.0,2.9,2.3,2.75,401448,184449,10849950,67
2,904,36,1.0,1.0,3,2,0,2,0,1,5,2.6,2.8,4.3,3.19,236658,50712,8452080,26
2,924,183,1.0,1.0,3,1,1,0,1,0,5,4.2,3.4,4.0,3.82,404553,229247,13485100,40
3,2031,74,3.0,2.0,5,1,1,2,2,2,3,3.9,2.1,4.1,3.44,498882,190050,11878140,32
6,1945,63,3.0,2.0,5,2,1,1,1,0,3,2.3,3.5,2.7,2.96,416553,153467,10961920,30
2,1297,170,2.0,1.0,4,2,0,1,2,0,5,3.9,4.3,3.3,3.88,282477,131150,10088450,50
3,2179,132,3.0,2.0,5,0,1,0,0,2,4,4.2,4.8,3.8,4.22,589346,357180,17858980,44
2,996,191,1.0,1.0,3,2,1,1,1,0,4,2.5,3.0,2.5,2.7,264927,63948,9135400,41
2,969,176,1.0,1.0,3,2,0,2,2,2,5,4.7,3.7,2.3,3.58,285331,43232,8646380,53
6,1506,180,2.0,1.0,4,1,0,2,2,0,1,2.4,2.3,4.7,3.05,291588,85761,8576110,43
2,1095,52,1.0,1.0,3,4,0,1,0,0,3,4.2,4.8,3.9,4.35,276119,108774,8367250,32
3,1329,44,1.0,1.0,3,0,1,2,0,2,4,4.4,4.3,2.4,3.57,492038,236178,9840760,33
4,1130,130,1.0,1.0,3,4,1,2,2,0,3,3.0,2.4,4.3,3.34,253845,177692,8461500,20
4,1299,141,1.0,1.0,3,3,0,0,0,2,4,4.1,3.6,4.6,4.15,458004,117164,10651250,50
4,514,79,1.0,1.0,2,1,0,1,0,1,1,3.2,4.2,2.6,3.26,111366,43309,3093500,52
3,1738,178,2.0,1.0,4,1,0,1,0,0,4,3.5,2.3,4.2,3.42,330042,159698,10646500,19
5,1782,168,1.0,1.0,4,2,0,1,2,0,3,4.8,4.4,4.3,4.475,375257,181576,12105050,32
4,749,132,1.0,1.0,2,0,1,1,2,1,3,4.0,3.8,3.2,3.62,218325,101175,5325000,61
2,1267,5,2.0,1.0,4,4,1,1,2,1,4,3.7,4.2,4.2,4.05,234915,65776,9396600,41
4,694,32,1.0,1.0,2,1,0,0,2,0,2,4.2,4.7,3.8,4.19,270514,97108,6936250,48
0,1175,69,1.0,1.0,3,3,1,2,1,2,4,4.4,2.3,4.1,3.83,418573,160990,10732635,46
